salary,commission,age,gender,marital,elevel,car,zipcode,creditscore,hvalue,hyears,loan,group
142705,0,38,?,m,1,14,6,745,782044,29,90473,0
38764,71703,59,m,m,3,13,5,692,723490,20,371003,0
130749,0,44,m,s,3,5,5,352,588106,7,106906,1
50288,66310,48,f,s,4,2,4,683,470667,26,349053,1
42328,36036,39,f,m,3,20,0,734,0,16,13481,0
?,32510,32,f,k,4,17,3,731,436522,12,284354,0
66592,62248,75,f,s,4,8,9,613,1300001,8,245067,0
94367,0,53,f,s,0,3,9,812,1071982,18,141265,0
79866,0,73,f,?,3,10,2,552,261056,11,12345,1
112886,0,42,?,d,2,10,5,323,344271,25,290039,1
79069,0,45,m,s,4,9,8,450,490517,19,77978,0
45658,29718,46,m,d,4,3,4,568,324481,8,318216,0
58053,58440,29,m,m,0,8,0,666,0,7,103102,1
110430,0,25,m,k,4,6,9,769,1175210,21,94595,0
136673,0,26,m,d,4,6,7,730,806448,21,411678,1
97737,0,55,m,s,0,9,4,306,257357,10,313040,0
105619,0,70,f,m,0,5,0,719,0,5,441853,1
95957,0,63,m,m,2,11,4,528,278046,17,282795,0
56976,11580,54,m,m,4,4,3,523,156547,2,30980,0
51543,53532,61,m,d,1,1,3,356,217436,11,483533,1
50820,16261,40,m,d,2,12,5,372,437641,3,140044,1
118760,0,55,f,d,4,17,5,401,318683,20,404426,0
136708,0,33,m,d,0,14,0,601,0,23,250668,0
39840,69776,46,m,d,2,12,6,606,348823,3,425317,0
102693,0,38,f,k,4,18,2,409,185532,29,107023,1
104932,0,42,f,m,3,9,2,623,298873,10,208603,1
146288,0,59,f,s,4,14,5,507,?,12,472577,1
28777,60135,21,m,m,2,14,?,364,345557,12,455281,0
23611,29654,79,m,s,3,20,9,491,988445,27,86707,1
58003,14701,38,f,s,1,8,8,342,974269,21,388923,0
45632,23881,33,f,k,0,2,0,510,0,18,347421,0
40276,70251,43,m,m,4,15,2,358,186658,19,22740,1
129298,0,71,f,d,2,4,2,438,159196,21,10999,1
121339,0,61,m,d,1,5,5,577,514918,25,157979,0
56984,13886,26,m,s,4,5,8,802,573580,?,152541,1
128725,0,26,m,k,0,12,3,755,383640,1,406318,1
123463,0,25,f,d,?,2,4,513,525827,5,44189,1
72442,36666,52,f,d,0,7,4,370,241796,6,369675,0
100859,0,35,m,d,3,14,2,426,150994,12,434694,0
127353,0,53,m,m,3,2,9,773,567875,19,348536,0
98648,0,43,f,d,0,18,8,571,755288,19,221358,1
105944,0,45,f,m,3,13,7,?,612502,2,372079,1
33617,12701,59,m,m,2,14,3,787,158421,29,332314,0
94332,0,73,f,d,0,13,5,644,509650,16,25466,1
25380,41979,46,m,s,0,17,6,635,877691,12,301267,0
50582,30226,22,m,d,3,15,5,606,325547,2,41666,1
144248,0,43,m,m,0,2,8,562,1030992,9,471943,0
68245,37391,20,f,s,3,11,9,567,1132628,10,193928,1
111800,0,80,m,s,1,7,1,835,77545,28,59938,1
111978,0,43,f,d,3,8,0,507,0,10,295991,0
144029,0,56,m,m,3,?,3,374,272560,11,423699,0
148045,0,20,f,m,1,5,9,387,462828,8,137946,0
93419,0,?,m,m,2,15,0,621,0,9,221699,1
86230,0,65,m,m,1,10,8,449,926792,23,417529,0
136942,0,44,m,k,2,17,0,510,0,28,205321,1
128620,0,70,f,k,1,12,1,588,62408,8,467834,0
23877,?,49,m,s,2,4,1,642,69096,30,244867,0
39039,24035,72,m,k,1,10,1,631,104281,2,127661,0
22511,39735,64,m,m,1,14,0,665,0,29,13709,0
72644,11108,49,m,k,3,9,6,575,437396,21,203457,1
86420,0,42,f,k,4,9,2,518,206886,7,310151,0
139687,0,71,f,k,2,2,3,596,409317,10,109791,1
47235,19493,25,f,d,3,1,1,367,108145,18,415238,0
95657,0,46,f,d,4,18,6,842,322124,7,286266,0
27396,60103,35,f,k,1,4,7,803,585531,14,434440,0
136466,0,78,f,m,3,16,7,758,456483,6,355448,0
94442,0,75,f,m,0,16,6,824,858772,2,76004,0
114989,0,28,m,d,0,1,4,634,530599,26,370061,0
85861,0,30,f,k,2,12,3,792,214805,?,154090,1
?,0,31,m,m,1,7,9,313,1338444,12,203962,0
51262,41292,65,m,d,2,12,6,657,878665,13,487513,1
68041,62403,77,f,s,0,10,8,321,624605,21,486661,1
116235,0,27,f,s,4,6,2,478,297423,7,97402,0
114019,0,21,m,s,1,11,1,324,137407,9,152347,1
63651,26270,29,m,d,4,19,4,602,206318,28,37652,1
93864,0,39,f,k,0,?,9,577,1125802,10,139498,1
72334,69175,20,m,d,3,14,1,472,70227,28,477610,1
92901,0,26,m,s,3,16,8,395,547932,28,151837,1
108165,0,79,f,d,1,1,4,648,431780,19,429515,0
102444,0,64,f,k,2,18,7,372,918182,26,459601,0
66847,25887,24,f,d,2,6,7,785,870268,16,339873,0
143379,0,32,m,s,3,7,8,825,961156,20,216215,1
46897,?,25,m,s,4,11,6,545,324551,11,62923,1
47292,40091,56,f,m,0,2,1,436,78259,20,481503,1
113882,0,?,f,m,3,2,5,624,313751,17,104223,0
143304,?,26,f,s,?,2,0,755,0,8,81142,0
136794,0,37,f,m,3,16,8,630,763050,13,282491,0
83198,0,23,f,s,3,4,8,303,784209,18,173635,1
142930,0,34,m,s,4,7,8,689,604164,2,374785,1
122843,0,25,f,d,1,1,2,662,127350,17,257296,1
80195,0,41,f,m,2,7,2,831,126179,7,102693,1
65715,52206,73,m,m,4,13,?,528,?,18,24393,1
82547,0,23,f,m,0,14,1,726,114274,4,365080,1
29216,53205,51,f,s,2,19,5,331,390406,19,206847,0
135933,0,67,f,s,4,17,4,525,273669,17,249324,1
50372,29921,57,f,m,0,4,8,783,885533,29,38799,1
48095,44266,45,m,k,3,15,3,751,337071,29,234187,1
86000,0,39,f,s,3,5,7,448,891318,9,348004,0
128699,0,43,f,s,0,9,3,420,367736,6,86455,0
42587,20099,59,m,s,2,8,0,513,0,14,206594,0
37359,27598,63,f,m,4,13,3,765,370294,27,?,1
149075,0,73,f,k,2,13,9,667,621285,7,472433,0
56904,50573,68,f,k,1,18,7,693,393527,16,318102,0
134247,0,42,f,d,0,17,0,508,0,8,158643,1
100530,0,42,f,s,1,16,5,531,598396,5,169776,0
147579,0,25,?,s,1,17,7,318,551919,15,461360,0
55440,29331,48,f,k,4,11,5,750,622838,27,493643,0
106020,0,49,m,m,0,16,0,311,0,16,68061,1
23549,16879,37,f,m,2,4,5,565,290059,23,155785,0
60629,25230,52,m,s,2,18,7,404,563090,30,268420,0
116958,0,26,f,s,1,17,1,413,54820,28,283401,1
134376,0,62,m,k,0,13,3,318,431930,15,173660,0
119800,0,79,m,k,4,10,7,841,1010310,18,474617,1
47561,43851,73,m,d,2,6,6,519,369556,9,176141,0
126587,0,65,m,k,2,17,2,849,105495,21,399462,1
58008,13148,64,m,k,4,10,7,796,381606,11,154621,1
102775,0,20,f,k,4,20,3,512,312660,?,129204,1
118678,0,45,f,s,1,18,1,844,121184,8,317187,1
49392,15503,42,f,m,3,16,4,414,589730,10,157691,0
80336,0,46,m,d,1,2,2,444,248868,8,133842,1
122187,0,77,m,d,0,20,9,817,501594,23,107218,0
105425,0,50,m,k,4,15,9,688,1294290,3,116901,0
130387,0,62,m,m,2,15,5,400,484625,1,459196,0
111749,0,50,f,d,4,2,2,369,282176,5,229281,0
64052,70001,23,f,m,1,2,8,440,1088446,11,320057,0
71512,55522,36,?,m,2,13,5,693,624467,9,328718,0
?,0,75,f,m,4,19,1,802,115312,27,199237,0
78900,0,45,f,m,1,11,?,551,480165,5,486162,1
91379,0,57,f,d,3,17,1,663,106907,11,368486,0
77346,0,73,f,d,4,7,0,818,0,26,157034,0
138861,0,65,m,d,2,2,1,473,126462,3,99066,0
91442,0,44,f,m,3,18,6,840,?,19,200017,1
127303,0,54,f,m,3,12,4,342,508025,9,320234,0
100780,0,29,m,s,0,16,3,441,355692,5,203612,1
31774,26524,37,m,d,0,7,9,622,633506,12,25152,1
57659,57996,53,m,s,4,14,8,729,611211,29,128398,0
22104,42016,47,m,s,4,5,6,824,458805,25,228559,0
138083,0,38,f,s,0,14,1,539,68659,29,307280,1
41249,28579,70,f,d,2,?,7,773,538328,10,450066,0
50316,37476,74,f,d,4,1,2,689,231090,3,66984,1
91642,0,78,f,s,3,13,2,530,131195,29,401195,0
98632,0,20,f,m,4,11,6,769,870555,9,94148,1
137762,0,26,m,s,4,17,9,502,471384,28,176090,1
117673,0,40,f,?,3,7,6,782,810532,19,159170,1
81937,0,59,f,k,3,9,7,814,611714,22,118179,1
91427,0,61,m,d,2,18,2,414,128793,23,225469,1
40378,44016,43,f,k,3,7,?,381,561461,14,215073,0
87454,0,60,m,d,0,8,7,619,789636,13,319086,0
49006,61723,35,f,s,3,10,2,822,183723,7,174016,0
74173,68744,35,f,k,3,19,7,677,722021,2,404268,0
136325,0,63,f,d,3,16,9,581,?,16,422899,0
123509,0,46,f,s,2,6,6,367,?,28,261593,1
128423,0,62,m,s,0,12,5,651,369839,3,405935,1
54760,10220,71,f,s,2,2,3,593,395969,5,463252,1
109047,0,58,?,d,3,4,2,575,201383,28,333935,0
139677,0,28,f,m,3,20,4,710,365056,17,104704,0
25505,19101,66,f,k,2,10,7,801,440330,28,66850,0
20670,34783,76,m,s,3,11,2,420,294493,8,14947,1
64714,20616,35,m,s,1,3,8,682,931208,9,139858,0
76550,0,60,f,m,4,4,2,774,295430,14,317031,0
93057,0,23,f,m,4,8,7,439,946146,21,10583,1
52250,74631,78,m,k,0,10,4,577,355942,11,453467,0
100527,0,70,f,k,2,8,5,650,298352,1,329975,0
135231,0,43,m,m,4,15,0,484,0,27,69276,0
141604,0,73,f,k,1,17,5,705,456106,9,491251,0
60226,47712,38,m,m,2,18,1,464,88968,20,187433,1
51785,61915,53,m,m,2,16,9,504,1341318,16,413640,0
141667,0,45,m,k,0,15,0,815,0,4,373151,0
21400,32657,46,f,m,1,6,?,834,0,23,216202,0
22354,64435,70,m,k,4,15,5,405,659005,11,8360,1
36520,34170,71,f,k,1,17,6,568,815621,26,496305,0
131380,0,49,m,k,4,11,8,442,1008666,19,67593,0
67175,40055,67,m,d,1,1,0,654,0,25,327951,1
26706,69100,79,m,m,2,6,3,762,389918,19,463454,1
111036,0,23,f,s,2,19,1,332,109111,29,98730,0
92865,0,47,m,s,3,12,7,568,611892,24,232776,0
24776,21674,59,m,m,4,16,8,338,1076404,16,63553,0
51058,27303,60,f,m,0,12,6,405,806826,11,481359,0
119278,0,39,f,m,4,12,1,491,132529,6,356482,0
57837,18108,35,f,m,3,2,4,300,247874,9,189020,1
90305,0,77,f,k,3,6,5,828,644086,3,164573,1
34693,39108,47,m,d,4,7,6,343,545078,8,314025,0
144476,0,30,f,k,0,3,7,814,377740,2,168876,1
39797,47076,45,m,s,1,19,0,808,0,20,55663,0
56687,21421,48,m,m,2,11,4,335,347026,25,138920,1
99728,0,75,m,d,0,8,5,321,548137,?,328034,0
67108,52655,29,m,s,3,19,2,768,121252,28,97135,1
91545,0,71,f,d,2,8,6,611,430750,28,286931,0
?,0,58,f,m,2,13,6,381,342262,27,248045,1
118394,0,?,f,k,3,6,7,669,524233,4,18623,1
111502,0,67,f,m,0,6,8,353,1022078,17,223947,0
34297,17562,77,f,d,2,11,0,766,0,12,33367,1
70207,43379,46,f,k,3,18,0,713,0,30,44185,0
36650,53515,23,f,k,3,15,1,810,107534,13,487346,0
106577,0,30,f,k,4,7,6,822,734993,10,181011,0
50241,67072,73,f,d,4,19,4,311,220869,18,32978,1
147887,0,66,m,d,3,19,5,328,568346,18,69876,0
118618,0,22,f,s,4,8,6,763,898794,6,339134,1
94308,0,67,m,m,2,5,2,611,109745,23,32150,0
31620,70356,42,m,d,4,9,2,372,104659,5,137282,0
130204,0,20,m,m,2,19,6,358,595586,13,119432,0
86101,0,66,f,d,3,5,8,507,547435,29,188368,0
132132,0,33,m,k,2,9,3,391,258171,22,16619,0
108308,0,42,f,m,3,2,3,389,237061,5,285379,1
108190,0,31,f,s,4,10,5,385,494349,6,47507,0
122422,0,55,f,m,4,2,5,753,525293,6,5796,1
32112,61119,68,m,d,4,7,1,605,73410,4,114709,0
103906,0,76,m,m,4,7,4,623,435094,17,404107,0
64083,72014,24,m,d,4,14,5,729,690617,1,425752,1
34984,58660,65,m,k,1,13,1,466,104262,12,111828,0
81253,0,58,m,d,4,9,5,536,432566,24,67497,1
62143,52502,29,f,k,4,16,6,757,793998,24,83873,1
135033,0,37,m,m,1,14,3,726,347653,12,450996,0
129909,0,26,f,d,0,11,3,765,275020,18,235396,1
44563,66233,31,f,k,0,15,1,308,140666,7,498671,1
141744,0,59,f,d,0,18,8,354,736256,4,?,1
70971,56315,45,m,d,0,5,9,814,1141037,30,465867,0
98545,0,53,f,k,4,18,7,405,681756,17,149257,1
118591,0,27,f,k,4,5,?,461,255474,?,106717,1
136033,0,48,m,m,0,14,9,846,?,16,442261,0
51213,57699,57,f,s,1,6,6,761,516350,12,140441,0
36934,49874,72,f,d,0,4,1,707,139808,14,72573,1
148433,0,30,f,m,1,7,3,639,415473,21,280218,0
121578,0,45,f,d,2,15,0,321,0,1,74014,1
132658,0,51,?,s,4,12,4,363,209024,3,130366,0
40372,44584,30,m,d,3,11,1,513,83915,24,205210,0
?,10829,70,f,s,2,18,6,558,404937,16,60568,0
140142,0,79,m,d,2,4,4,492,442152,16,27025,0
60038,15848,60,m,k,1,19,6,497,502687,24,456829,0
80873,0,40,m,d,3,1,9,442,1079733,19,418139,1
25280,52273,79,m,s,0,8,6,709,859262,15,472545,1
?,0,46,f,d,0,20,2,824,280205,27,278617,0
72991,31098,35,f,d,1,17,3,316,199865,23,478129,0
105951,0,22,m,m,1,6,7,632,694060,6,405630,0
86704,0,71,f,m,0,16,8,579,701826,3,368679,0
45438,57374,73,m,m,0,18,3,546,351399,17,298943,1
133404,0,39,f,s,1,10,1,479,123578,30,182465,0
135160,0,36,m,m,3,16,1,399,95770,1,321317,0
37110,59190,34,f,m,1,2,9,784,1043324,22,253543,1
112487,0,26,f,d,4,19,0,456,0,28,486029,0
73076,71531,29,m,d,0,17,2,430,200821,21,258262,1
29643,17068,52,m,k,0,18,3,432,284482,3,356236,0
97152,0,27,m,d,2,6,1,600,95783,19,414387,1
133102,0,54,f,d,1,5,0,653,0,11,26446,1
86233,0,59,f,s,2,2,3,332,409568,4,377201,1
120770,0,42,f,m,0,?,1,555,77742,26,299767,1
26628,74199,77,m,d,1,3,1,711,138520,14,303466,1
121821,0,44,m,m,4,13,3,341,422473,29,431057,1
101932,0,62,f,s,1,15,1,536,95103,9,409482,0
113261,0,41,m,d,3,11,0,500,0,?,307505,0
67128,34809,62,m,s,1,18,8,342,644914,14,122450,1
101694,0,46,?,s,0,20,2,701,137545,25,379886,0
78682,0,73,m,m,1,14,6,802,733415,17,57252,0
128042,0,70,f,s,0,11,1,568,92799,12,92535,0
108397,0,65,m,m,1,3,9,538,626563,12,204403,0
20420,42239,57,f,s,3,1,5,476,647250,7,405890,1
30760,28717,59,m,s,1,10,5,306,674628,17,266212,0
?,74192,69,m,d,4,3,6,451,394740,11,130059,1
54921,30935,73,f,m,3,18,0,574,0,29,450154,0
98256,?,20,f,d,0,?,4,596,482718,4,480082,0
136143,0,77,f,s,2,14,5,439,390199,9,156673,1
142526,0,27,f,d,3,4,6,544,343524,8,201802,1
102597,0,75,m,m,0,17,0,307,0,24,400826,0
124071,0,55,f,d,3,17,9,757,660269,8,234808,1
56407,67919,77,f,k,4,2,1,548,122002,18,116456,1
83097,0,36,f,s,4,4,8,379,1132048,16,354298,0
36875,16121,58,m,d,1,2,4,788,206830,15,115127,0
?,51829,43,f,d,1,13,9,648,1107768,26,79837,1
56728,68462,36,m,k,1,9,7,811,482420,7,136462,1
110478,0,67,m,d,1,8,0,431,0,18,447498,0
70662,33782,70,f,s,0,14,1,630,110211,6,361357,1
108706,0,28,m,k,3,12,2,308,281636,11,466255,0
73942,29389,70,m,m,2,18,7,526,1021636,9,129316,1
38635,28238,56,f,k,2,7,7,398,925393,7,318079,0
99454,0,41,m,k,1,2,7,489,480048,15,437968,1
41154,30803,33,f,d,0,8,8,649,947341,11,90461,1
117294,0,22,f,k,0,3,6,728,599845,10,416907,0
38012,45690,55,f,m,0,1,9,626,1273705,15,391436,1
135445,0,57,f,k,1,6,9,748,537104,11,487313,0
74660,17835,33,f,m,0,1,9,334,890341,18,271765,1
100082,?,71,m,s,3,17,7,846,418438,15,248819,1
41482,10134,45,f,k,3,11,8,658,401975,11,242600,0
25009,13194,27,m,d,0,?,1,468,131951,21,77421,1
135754,0,51,m,s,2,17,3,543,196452,10,84534,1
83065,0,40,f,k,0,18,2,398,240226,6,496260,0
116105,0,54,m,m,4,10,9,433,485958,4,498274,1
116185,0,29,m,k,3,11,3,330,307829,30,310533,0
122047,0,76,m,k,0,6,3,419,176354,12,437985,0
135624,0,43,m,s,2,4,5,391,332273,8,277320,0
143229,0,73,f,m,1,6,1,535,62439,1,359359,1
135621,0,29,f,s,0,17,6,555,444462,28,94223,0
83750,0,32,f,s,0,14,4,533,378765,16,369911,0
92882,0,42,m,d,1,6,9,556,1023084,10,441743,1
149454,0,67,m,k,0,18,9,630,660348,25,324707,0
135139,0,32,f,k,0,8,8,?,487667,24,168224,1
64127,25743,49,m,d,1,20,8,534,575571,12,494752,0
134971,?,46,f,d,3,20,5,569,582418,7,372398,0
75321,0,38,m,k,2,1,2,574,141625,26,177292,0
24508,36472,39,f,d,3,6,1,635,85419,17,162894,0
74433,52026,69,m,d,4,12,1,579,146384,12,342793,1
103880,0,28,f,s,4,3,1,740,92226,28,237522,1
59056,32657,?,f,k,3,12,5,327,367806,7,294971,1
134618,0,67,m,d,3,6,2,748,171478,30,337224,0
141963,0,55,m,m,1,14,1,840,56760,22,241730,0
99164,0,76,m,k,3,17,6,617,534361,17,78732,1
45058,52030,44,m,d,2,3,5,360,293290,30,265214,0
120502,0,52,f,s,0,8,9,842,571103,10,321649,1
122822,0,29,m,m,4,14,5,313,316224,19,54030,0
122295,0,74,m,d,3,7,1,700,66133,10,327637,0
64473,?,44,?,k,0,4,5,800,426054,8,405920,0
112318,0,26,f,s,4,16,3,457,241374,15,293631,1
50076,34338,62,f,m,4,4,1,731,100200,11,393931,0
98276,0,47,m,s,3,18,2,307,207971,30,104049,0
121335,0,?,f,?,1,5,4,449,288347,11,358602,0
45020,58097,21,f,d,3,17,6,628,425767,14,283341,0
107917,0,21,m,s,4,19,3,480,419044,23,14419,1
85575,0,73,f,k,2,7,5,542,749709,3,181138,1
127284,0,64,f,k,0,18,3,343,223171,7,71762,0
134832,0,56,f,d,0,3,7,650,900444,4,433485,0
130881,0,59,m,k,4,12,8,568,591008,14,231867,0
139643,0,60,m,m,0,13,9,449,543788,21,234891,0
129968,0,66,f,d,4,2,9,415,836602,3,417999,0
115124,0,39,m,k,3,7,4,598,400431,26,69019,1
50802,36604,59,f,d,0,16,?,412,726127,3,330026,0
79392,0,46,f,k,3,12,1,496,141319,5,100340,1
134427,0,31,f,k,3,13,0,773,0,7,100710,1
108875,0,55,m,m,1,17,9,351,693216,8,429020,1
96803,0,33,f,?,0,20,8,487,700167,27,195843,1
85153,0,66,m,s,3,5,6,683,359187,28,1687,1
109936,0,40,f,k,2,7,6,770,642732,16,14555,1
119355,0,68,f,s,2,9,4,587,291738,27,339413,0
97438,0,27,f,k,3,8,4,746,594965,13,29119,0
141549,0,68,m,s,1,15,5,623,311927,21,18662,1
102973,0,54,f,k,0,9,8,648,636870,9,290811,0
92523,?,76,f,d,1,8,8,601,1027221,12,67658,1
42502,13098,78,m,m,2,5,6,538,403588,28,821,1
75776,0,27,m,s,1,9,0,624,0,29,321218,1
86883,0,61,m,k,1,20,8,499,811065,27,185978,0
34235,15126,65,f,m,0,11,1,690,51140,11,98784,1
72449,52196,76,m,m,2,4,2,426,164578,30,295892,1
20492,45765,55,m,s,4,14,8,617,407057,2,50712,1
122015,0,50,f,d,1,7,6,387,735024,29,320018,1
120108,0,60,f,d,1,8,3,846,159143,23,34929,1
61795,58358,20,f,s,3,9,9,587,577578,9,316876,0
122725,0,39,m,s,3,7,3,427,346981,28,142931,1
86443,0,22,m,s,2,7,0,759,0,27,321349,1
66933,49398,68,f,s,0,4,4,752,345044,22,473996,0
85337,0,55,?,m,1,13,1,476,118437,24,235583,1
48329,41959,48,m,k,3,3,6,726,374617,11,352471,1
107150,0,54,f,s,2,10,7,384,717910,1,1395,0
53294,?,47,?,d,3,6,4,485,448738,23,23285,1
66280,56799,28,m,?,3,4,8,835,1188726,13,466102,1
31687,26786,56,m,m,4,11,0,454,0,19,479631,0
117570,0,28,f,m,2,17,7,618,999394,17,124476,0
55357,71732,50,f,k,1,14,?,758,195355,16,217840,1
?,0,40,m,s,4,1,0,618,0,17,105366,1
114764,0,32,f,m,1,9,8,418,536810,6,196798,0
62895,63420,55,m,k,2,11,2,750,235176,29,157662,1
88285,0,32,f,k,3,15,?,670,1180414,2,184306,1
106224,0,61,m,s,3,11,4,362,303356,13,290423,0
97181,0,45,m,m,2,18,5,593,406093,9,211078,1
63420,68252,77,m,d,3,20,1,327,139541,6,102874,1
95746,0,65,m,m,0,3,0,842,0,28,299218,0
71426,38537,30,m,k,4,4,0,490,0,15,289243,1
109420,0,63,m,s,1,20,6,516,457601,5,135692,1
97274,0,49,m,s,0,12,7,580,654183,29,166953,0
78833,0,48,f,s,1,4,5,831,275933,30,184052,0
31223,44648,41,m,d,0,3,8,835,804387,19,186909,0
131942,0,60,m,s,3,18,5,748,466999,21,463118,1
108837,0,76,m,m,4,7,4,320,309385,11,11496,0
127492,0,34,m,k,2,16,8,468,542365,13,4705,0
57105,23201,42,m,m,0,10,9,636,664799,18,113338,0
129063,0,29,f,k,4,10,?,693,1028617,28,247044,1
36252,45657,79,m,d,1,4,4,560,398654,9,119926,1
46334,69480,38,f,k,3,13,2,592,149004,17,365423,0
104944,0,66,f,k,4,?,9,722,453900,16,201634,1
75245,0,39,m,m,4,9,1,396,97086,15,356902,1
38102,22848,50,f,s,1,5,3,558,270676,4,441647,1
?,57601,40,f,k,4,15,8,562,?,26,35627,1
88833,0,31,m,s,2,20,7,573,779667,16,186752,1
81008,0,62,f,d,1,7,6,355,375186,21,397414,0
126588,0,29,m,d,2,13,8,591,1198547,25,93124,0
92308,0,55,f,m,1,11,4,555,302562,26,178559,1
142867,0,53,f,m,2,2,7,494,506830,14,40736,0
101651,0,53,f,s,4,3,7,382,889486,12,383375,1
54949,33527,44,f,s,4,19,8,366,857598,20,57826,0
25306,16929,80,f,k,3,?,6,768,519474,13,218334,0
107395,0,59,f,s,0,12,9,394,942098,4,494350,0
94413,0,56,f,m,4,11,4,593,472315,23,148444,1
39710,14356,30,f,d,1,16,3,758,357657,28,61205,1
112092,0,22,f,k,2,11,1,822,75348,10,8174,1
113722,0,58,m,d,1,2,9,792,510157,13,43455,0
74545,12723,39,m,m,4,?,3,739,319782,12,317227,1
123258,0,79,f,k,1,8,4,508,226800,4,109833,1
91905,0,40,m,m,1,12,4,387,585676,5,431593,1
44396,19214,43,m,m,1,11,0,374,0,24,163691,0
148087,0,59,f,m,3,10,7,719,971087,18,264771,0
130246,0,30,f,k,4,7,7,316,386753,16,404598,1
93446,0,50,f,d,3,19,7,749,1005715,22,146593,1
102176,0,63,m,m,0,3,8,505,1047745,25,206281,0
131876,0,73,m,s,4,3,6,408,526345,4,39347,1
22726,20197,74,m,s,1,6,4,474,471246,5,170328,1
21879,35885,31,m,m,3,15,8,766,879539,21,482392,0
83222,0,50,f,d,2,15,8,339,421619,25,388691,0
121853,0,36,?,m,3,4,6,620,352417,12,232805,0
75412,0,46,f,m,3,5,8,642,477181,1,221708,1
110747,0,60,m,d,4,3,9,806,649427,23,259797,0
58177,46680,30,m,m,1,2,4,308,483649,26,315701,1
31281,29914,50,m,k,4,1,1,726,121970,12,436642,0
92738,0,33,?,s,2,14,0,423,0,5,398098,0
141426,0,24,f,k,3,4,1,796,97560,5,212111,1
84966,0,52,f,m,2,13,2,?,128774,11,179115,1
108267,0,24,f,s,4,8,5,558,489769,24,190096,0
67497,29646,24,f,d,3,1,2,357,106157,3,470017,0
137775,0,23,m,s,3,1,4,369,578894,8,469486,0
127961,0,78,f,m,2,12,5,489,510689,15,473150,0
20282,15714,32,m,s,1,19,7,391,374996,27,79012,0
137461,0,47,m,m,2,11,1,378,144382,26,322279,0
84280,0,38,f,d,0,2,4,453,443228,7,250557,0
144583,0,35,m,k,1,15,2,521,221081,25,276139,1
61499,36609,48,m,k,0,5,0,422,0,30,297580,0
114914,0,70,m,d,2,18,1,354,64293,5,376051,1
61106,35287,22,m,d,0,5,3,797,274022,10,85864,1
111579,0,77,m,s,3,7,8,455,1167168,25,162616,1
52746,69807,75,m,s,3,9,5,752,349217,27,47997,1
148131,0,76,m,m,3,7,1,534,64732,4,41892,0
49045,41498,75,f,d,4,3,6,704,309640,12,196477,0
112805,0,46,m,d,3,16,5,659,408416,11,423628,0
110722,0,44,?,s,0,8,1,830,102084,10,245568,0
130020,0,51,m,m,3,18,4,381,570514,26,13115,0
43366,36639,28,f,s,1,18,?,392,683510,23,438461,0
64000,70208,46,m,k,0,12,4,807,535202,12,180478,0
34448,10626,34,f,s,4,2,1,675,101828,22,489891,0
137859,0,53,m,m,1,13,8,489,596525,10,300538,0
28242,23364,61,f,?,2,6,3,831,447854,3,330834,0
133240,0,67,m,s,4,13,4,356,514568,25,252470,1
39928,21389,42,f,k,0,5,3,381,335067,8,432370,0
149712,0,60,f,k,1,17,9,342,885313,29,130591,1
51851,18831,66,f,s,3,16,1,812,138329,19,125373,0
56688,29864,43,f,k,4,7,9,848,452147,14,29144,1
128907,0,76,m,k,0,8,3,599,351065,16,278700,0
64212,65905,25,m,d,3,16,7,337,628143,21,223870,1
77509,0,63,f,d,2,19,2,771,209743,21,488317,0
58132,13435,70,f,s,1,10,1,683,140843,18,495110,1
108432,0,51,f,m,1,8,2,536,180449,1,271101,1
37605,10430,57,f,s,2,4,3,796,232560,20,3167,0
79195,0,44,m,s,0,14,9,414,888580,8,479779,0
148570,0,46,f,s,2,16,1,629,50580,23,227405,0
94602,0,?,f,m,0,4,2,647,158279,11,485289,1
55040,52492,28,f,m,4,10,0,715,0,27,337321,0
25499,43978,66,f,k,4,7,4,387,492797,6,136444,0
89052,0,71,m,s,?,6,3,393,275869,23,259574,1
21277,13221,69,f,k,0,17,7,661,590265,18,297090,0
95355,0,55,m,s,2,14,7,705,434176,20,68805,0
82224,0,79,f,s,1,14,2,342,?,23,59181,0
134757,0,75,f,s,0,8,3,772,170890,27,185698,1
139045,0,29,m,s,0,9,7,571,976145,17,397398,1
133383,?,45,m,d,2,19,7,653,962396,26,461737,1
24233,32374,41,f,s,1,4,0,755,0,11,492620,1
114354,0,32,f,s,2,18,8,613,496979,4,38555,0
54959,64669,25,m,d,1,16,5,831,278430,2,451175,1
120519,0,49,f,s,0,17,7,412,642450,24,220694,1
24482,34514,71,f,d,2,8,6,341,886200,23,120516,0
96167,0,47,f,d,0,10,1,420,107263,24,99871,1
79729,0,60,m,k,2,14,2,382,133310,10,331226,1
136684,0,64,f,d,4,5,6,771,383411,20,28957,1
33879,61510,66,m,d,4,?,4,571,299352,3,370263,0
129685,0,24,f,m,2,12,8,348,876265,11,26357,0
120355,0,41,m,s,1,8,3,598,239577,20,490721,0
26652,34004,36,m,k,3,11,9,512,894709,6,15753,0
82795,0,50,m,k,2,1,8,319,471826,2,382776,1
128512,0,50,m,k,1,13,1,353,96852,16,47544,1
72789,15302,23,m,s,2,2,4,451,566877,21,210954,1
77531,0,60,f,d,2,14,4,335,307952,25,474013,0
50807,66883,21,m,s,4,10,4,546,342550,28,383149,1
118249,0,51,f,d,4,9,3,517,159955,7,334650,1
